URL,GPE,LOC,NORP,ORG,PERSON,PRODUCT,WORK_OF_ART,url
2518,10.0,1.0,,19.0,6.0,,,www.copperbasin.org
2519,3.0,,,32.0,4.0,,1.0,www.dhofm.com
2520,9.0,1.0,,54.0,12.0,1.0,1.0,www.healthquest.org
2521,1.0,1.0,,19.0,4.0,1.0,2.0,www.essentiahealth.org
2522,2.0,,1.0,28.0,4.0,,3.0,www.healthsouthsouthernhills.com
2523,4.0,1.0,,12.0,7.0,,2.0,www.rrmc.org
2524,3.0,1.0,,5.0,1.0,,,www.slhmarion.org
2525,14.0,4.0,2.0,71.0,13.0,,11.0,www.southnassau.org
2526,505.0,22.0,14.0,748.0,71.0,3.0,4.0,www.nchosp.org
2527,4.0,,1.0,30.0,7.0,,2.0,www.mercyhealthmuskegon.com
2528,21.0,4.0,3.0,65.0,26.0,2.0,3.0,www.shepherd.org
2529,10.0,1.0,3.0,33.0,4.0,1.0,3.0,www.opelousasgeneral.com
2530,,1.0,,4.0,,,1.0,www.pvgh.net
2531,26.0,2.0,17.0,317.0,370.0,3.0,18.0,www.fwbmc.com
2532,2.0,,1.0,1.0,4.0,,1.0,www.elynevadahospital.org
2533,8.0,1.0,,75.0,8.0,1.0,2.0,texasorthopedic.com
2534,1.0,,1.0,10.0,4.0,1.0,,www.cibolahospital.com
2535,7.0,2.0,,10.0,3.0,,1.0,bhs-inc.org
2536,15.0,6.0,3.0,96.0,9.0,,6.0,www.caromont.org
2537,5.0,2.0,1.0,103.0,18.0,2.0,6.0,www.jpshealthnet.org
2538,2.0,3.0,1.0,11.0,5.0,1.0,1.0,www.ubmc.org
2539,11.0,,1.0,24.0,3.0,,1.0,www.hamptonhospital.com
2540,4.0,,,30.0,12.0,1.0,1.0,www.southtexassurgical.com
2541,13.0,1.0,,96.0,9.0,2.0,5.0,www.catholicmedicalcenter.org
2542,16.0,1.0,,42.0,15.0,,6.0,www.uhnj.org
2543,6.0,1.0,,39.0,1.0,2.0,,palmbayhospital.com
2544,4.0,1.0,1.0,57.0,8.0,2.0,4.0,www.memorialregionalsouth.com
2545,,,,3.0,,1.0,,www.sihd.org
2546,1.0,,,8.0,,,2.0,www.cedarridgebhs.com
2547,43.0,7.0,4.0,161.0,19.0,1.0,9.0,www.ucsfhealth.org
2548,18.0,,5.0,256.0,42.0,1.0,12.0,www.bwmc.com
2549,10.0,1.0,5.0,43.0,2.0,2.0,1.0,www.beverly.org
2550,1.0,,1.0,28.0,4.0,,3.0,www.healthsouthkentucky.com
2551,8.0,1.0,1.0,41.0,4.0,1.0,2.0,www.mybwmc.org
2552,5.0,1.0,3.0,43.0,10.0,2.0,1.0,www.pchmo.org
2553,6.0,,,37.0,3.0,1.0,2.0,www.stlukestexas.com
2554,10.0,,,51.0,7.0,1.0,4.0,www.memorialpembroke.com
2555,2.0,,1.0,96.0,21.0,,5.0,www.mckenziehealth.org
2556,25.0,5.0,5.0,207.0,63.0,2.0,10.0,www.hasbrochildrenshospital.org
2557,18.0,4.0,2.0,174.0,13.0,,4.0,www.gwinnettmedicalcenter.org
2558,9.0,2.0,1.0,61.0,12.0,1.0,2.0,whidbeyhealth.org
2559,50.0,5.0,4.0,83.0,11.0,,3.0,www.mshq.org
2560,18.0,2.0,2.0,339.0,38.0,3.0,53.0,www.paradisevalleyhospital.com
2561,6.0,,1.0,18.0,5.0,2.0,3.0,www.goodsam.org
2562,21.0,6.0,3.0,148.0,20.0,1.0,6.0,www.midland-memorial.com
2563,1.0,,,3.0,1.0,,,www.frhosp.org
2564,8.0,1.0,,40.0,13.0,1.0,2.0,www.sharonhospital.com
2565,3.0,3.0,,128.0,16.0,2.0,,www.ucdmc.ucdavis.edu
2566,1.0,,1.0,3.0,,,,www.allenparishhospital.com
2567,10.0,,,14.0,,,,www.intermountainhospital.com
2568,2.0,1.0,1.0,59.0,7.0,2.0,1.0,www.lakeview.org
2569,3.0,,,66.0,6.0,,,www.cookhospital.org
2570,12.0,,2.0,26.0,10.0,1.0,3.0,www.phrtexas.com
2571,14.0,1.0,2.0,57.0,5.0,,2.0,www.grmc.com
2572,10.0,1.0,1.0,36.0,2.0,,,rio-grande-hospital.org
2573,8.0,6.0,,41.0,2.0,2.0,1.0,bayviewbehavioralhospital.com
2574,9.0,5.0,,64.0,11.0,3.0,5.0,www.rainylakemedical.com
2575,6.0,,1.0,38.0,11.0,1.0,2.0,www.rehabhospital.com
2576,2.0,1.0,,47.0,6.0,,,www.pdh.org
2577,10.0,1.0,1.0,80.0,11.0,1.0,2.0,www.holycrosshealth.org
2578,3.0,,,20.0,3.0,,3.0,www.esmc.org
2579,11.0,13.0,2.0,29.0,18.0,,3.0,www.ssbythesea.com
2580,7.0,1.0,,97.0,11.0,2.0,4.0,www.marshallmedical.org
2581,,,1.0,6.0,1.0,1.0,,www.cmhshealth.org
2582,6.0,2.0,,131.0,16.0,2.0,13.0,www.piedmontmedicalcenter.com
2583,15.0,3.0,2.0,41.0,8.0,,3.0,www.mywheaton.org
2584,10.0,1.0,2.0,60.0,6.0,,3.0,www.huntregional.org
2585,7.0,1.0,1.0,40.0,5.0,,2.0,www.fortduncanmedicalcenter.com
2586,3.0,2.0,,44.0,6.0,1.0,,www.hurleymc.com
2587,5.0,,,28.0,2.0,1.0,,www.peachregional.org
2588,5.0,,54.0,34.0,15.0,,4.0,www.riversideonline.com
2589,5.0,,4.0,74.0,32.0,2.0,10.0,www.smhfranklin.com
2590,5.0,,,9.0,1.0,,,surgerycenterofpotomac.com
2591,5.0,2.0,1.0,29.0,5.0,,2.0,www.stbernardinemedicalcenter.com
2592,5.0,,,72.0,5.0,1.0,1.0,www.emersonhospital.org
2593,18.0,1.0,2.0,62.0,5.0,2.0,1.0,www.specialtyhospitaljax.com
2594,25.0,1.0,1.0,145.0,32.0,2.0,3.0,www.ccmhia.com
2595,1.0,,,6.0,3.0,,1.0,www.bennettcountyhospital.com
2596,4.0,1.0,1.0,66.0,6.0,2.0,7.0,www.hcgh.org
2597,18.0,7.0,2.0,97.0,10.0,,4.0,www.sunrisehospital.com
2598,14.0,4.0,,213.0,57.0,1.0,7.0,www.palmswesthospital.com
2599,181.0,3.0,1.0,116.0,73.0,4.0,3.0,www.sanfordcanby.org
2600,3.0,2.0,1.0,56.0,10.0,,4.0,www.halifaxhealth.org
2601,6.0,2.0,2.0,60.0,12.0,1.0,4.0,www.altonmemorialhospital.org
2602,18.0,5.0,,94.0,15.0,1.0,2.0,www.mercymooselake.org
2603,7.0,1.0,,27.0,7.0,,3.0,www.greenleafcounseling.net
2604,1.0,,,15.0,1.0,,,trinityneurorehab.com
2605,9.0,,1.0,72.0,38.0,1.0,4.0,www.munroeregional.com
2606,33.0,2.0,1.0,96.0,20.0,1.0,12.0,www.northwestmedicalcenter.com
2607,5.0,,1.0,17.0,2.0,1.0,,www.pchstokes.com
2608,10.0,3.0,3.0,42.0,9.0,1.0,1.0,www.abbottnorthwestern.com
2609,7.0,2.0,1.0,57.0,21.0,3.0,8.0,www.spearehospital.com
2610,15.0,,,30.0,4.0,,,www.sebasticookvalleyhealth.org
2611,19.0,2.0,,61.0,15.0,7.0,1.0,www.tclmh.org
2612,5.0,,,68.0,8.0,1.0,1.0,www.thayercountyhealth.com
2613,2.0,2.0,,15.0,4.0,,1.0,svhospital.org
2614,21.0,1.0,,82.0,17.0,,1.0,www.catholichealthservices.org
2615,9.0,,,14.0,8.0,,2.0,www.deltaregional.com
2616,2.0,,,7.0,1.0,,1.0,www.snhhs.org
2617,13.0,2.0,2.0,72.0,9.0,,4.0,lonepeakhospital.com
2618,,,,52.0,6.0,,2.0,howardmemorial.com
2619,7.0,1.0,,20.0,1.0,,,www.cchospital.org
2620,72.0,11.0,4.0,302.0,78.0,11.0,14.0,hcavirginia.com
2621,3.0,,,16.0,10.0,1.0,3.0,rothmanspecialtyhospital.com
2622,9.0,,2.0,107.0,6.0,3.0,,www.stvincenthealth.com
2623,15.0,5.0,2.0,255.0,119.0,8.0,12.0,www.brandonhospital.com
2624,9.0,1.0,2.0,31.0,1.0,,3.0,www.cedarspringsbhs.com
2625,40.0,4.0,1.0,156.0,69.0,1.0,13.0,www.coliseumhealthsystem.com
2626,,,1.0,16.0,4.0,,2.0,www.brooksvilleregional.com
2627,2.0,,1.0,34.0,12.0,,3.0,www.healthsouthdeaconess.com
2628,9.0,2.0,,41.0,3.0,,5.0,www.slhn-lehighvalley.org
2629,,,1.0,24.0,4.0,,1.0,www.okeenehospital.com
2630,8.0,2.0,,28.0,,,4.0,www.ubhelpaso.com
2631,12.0,4.0,,69.0,12.0,,8.0,www.uchospitals.edu
2632,12.0,,,247.0,34.0,1.0,21.0,www.delraymedicalctr.com
2633,5.0,,,32.0,14.0,,1.0,www.pioneermemorial.org
2634,4.0,,,8.0,1.0,,,www.hospitalhermanosmelendez.net
2635,16.0,3.0,2.0,46.0,3.0,,,www.winterhavenhospital.org
2636,1.0,,1.0,16.0,4.0,3.0,,www.wnhcares.org
2637,8.0,2.0,1.0,32.0,13.0,,1.0,www.straubhealth.org
2638,16.0,,2.0,64.0,9.0,1.0,3.0,www.crossroadshospital.com
2639,2.0,2.0,1.0,39.0,4.0,2.0,1.0,www.sjws.net
2640,9.0,1.0,2.0,40.0,6.0,,2.0,www.claycountyhospital.org
2641,8.0,1.0,,44.0,5.0,2.0,2.0,www.valleyhealthlink.com
2642,29.0,1.0,2.0,71.0,13.0,2.0,3.0,www.sandhillsregional.com
2643,3.0,,,21.0,7.0,,1.0,www.cmhospital.com
2644,6.0,2.0,,43.0,4.0,1.0,2.0,www.smh.com
2645,1.0,1.0,,18.0,2.0,,2.0,www.georgetowncommunityhospital.com
2646,8.0,2.0,,57.0,26.0,2.0,1.0,www.aofoxhospital.com
2647,5.0,,,12.0,3.0,,4.0,www.adventisthealthcare.com
2648,4.0,,,38.0,5.0,,1.0,www.cameronregional.org
2649,7.0,,,24.0,,,,www.bouldercityhospital.org
2650,15.0,1.0,3.0,71.0,23.0,2.0,5.0,www.ccmhonline.com
2651,10.0,,54.0,48.0,10.0,,1.0,www.hackensackumcpv.com
2652,11.0,2.0,1.0,30.0,8.0,1.0,1.0,www.sutterdelta.org
2653,5.0,1.0,,39.0,8.0,,,www.whittierhealth.com
2654,14.0,,,72.0,2.0,,1.0,www.hughchatham.org
2655,3.0,,,33.0,8.0,,,www.carrollhospitalcenter.org
2656,10.0,2.0,1.0,79.0,16.0,,,www.lchealthsystem.com
2657,17.0,,1.0,41.0,21.0,,1.0,www.newmanrh.org
2658,13.0,3.0,2.0,43.0,46.0,1.0,1.0,www.vibrahealthcare.com
2659,8.0,,1.0,34.0,10.0,6.0,5.0,www.rosebabies.com
2660,14.0,2.0,1.0,50.0,1.0,,3.0,www.cityofneedles.com
2661,10.0,2.0,1.0,75.0,4.0,1.0,7.0,www.grandlakehealth.org
2662,16.0,3.0,63.0,40.0,13.0,,1.0,www.osceolamedicalcenter.com
2663,14.0,1.0,3.0,59.0,13.0,2.0,1.0,www.jchh.com
2664,2.0,,,19.0,5.0,,1.0,www.lammc.com
2665,2.0,,1.0,20.0,,,1.0,www.pinnaclepointehospital.com
2666,2.0,,,110.0,15.0,2.0,2.0,www.sanjuanbautista.edu
2667,5.0,3.0,,24.0,8.0,1.0,1.0,www.saintmarysregional.com
2668,23.0,3.0,57.0,74.0,13.0,2.0,3.0,www.crmcny.org
2669,14.0,1.0,26.0,26.0,36.0,,3.0,www.stjohnslebanon.com
2670,2.0,,,28.0,4.0,1.0,,www.deltamem.org
2671,6.0,2.0,,14.0,,2.0,2.0,www.parkwoodbhs.com
2672,11.0,1.0,,52.0,34.0,1.0,3.0,www.guthriecountyhospital.org
2673,6.0,,,62.0,6.0,,4.0,www.mercyclinton.com
2674,2.0,,,22.0,7.0,1.0,1.0,www.ecommunity.com
2675,22.0,2.0,1.0,64.0,26.0,,1.0,www.fairmontmedicalcenter.org
2676,14.0,4.0,10.0,36.0,5.0,1.0,3.0,www.barrowregional.com
2677,3.0,,,22.0,3.0,1.0,,www.panahospital.com
2678,13.0,1.0,,53.0,16.0,1.0,8.0,www.menningerclinic.com
2679,10.0,2.0,1.0,16.0,,,1.0,www.sgvmc.org
2680,4.0,1.0,2.0,11.0,,,3.0,www.riveroakshospital.com
2681,4.0,,1.0,6.0,,,3.0,www.jenningsrehab.com
2682,15.0,1.0,,23.0,4.0,,2.0,www.elcaminohospital.org
2683,26.0,3.0,1.0,35.0,37.0,4.0,1.0,www.covingtoncountyhospital.com
2684,10.0,,7.0,61.0,17.0,4.0,5.0,www.parklandhospital.com
2685,6.0,,2.0,33.0,5.0,1.0,1.0,www.hgbhealth.com
2686,12.0,,,24.0,5.0,1.0,1.0,www.kcmh.net
2687,3.0,1.0,1.0,45.0,1.0,,3.0,tvhcare.org
2688,9.0,,,47.0,10.0,3.0,2.0,www.stclare.com
2689,,1.0,,14.0,5.0,,1.0,www.abbgen.net
2690,34.0,1.0,5.0,72.0,77.0,1.0,2.0,www.wkhs.com
2691,4.0,2.0,2.0,119.0,21.0,2.0,7.0,www.kennedykrieger.org
2692,4.0,,,35.0,1.0,1.0,6.0,willingway.com
2693,1.0,,,3.0,1.0,,,www.howardhospital.com
2694,15.0,3.0,54.0,88.0,22.0,2.0,2.0,www.lacusc.org
2695,10.0,3.0,,42.0,10.0,,2.0,www.hrmc.org
2696,2.0,,3.0,40.0,10.0,3.0,1.0,www.srhc.com
2697,7.0,1.0,2.0,88.0,21.0,2.0,1.0,www.murrayhospital.org
2698,5.0,1.0,,12.0,2.0,,,www.baylorhealth.com
2699,4.0,,,10.0,1.0,,,www.salinasurgical.com
2700,2.0,1.0,,9.0,1.0,,1.0,www.c-ghospital.com
2701,15.0,4.0,2.0,71.0,12.0,,1.0,www.selfregional.org
2702,19.0,2.0,1.0,80.0,9.0,1.0,1.0,www.garrisonmh.com
2703,1.0,2.0,,43.0,1.0,,3.0,www.richlandmemorial.com
2704,6.0,1.0,,14.0,1.0,,4.0,www.sdch.com
2705,26.0,8.0,2.0,87.0,16.0,1.0,4.0,www.valleyregionalmedicalcenter.com
2706,37.0,1.0,,2623.0,772.0,469.0,9.0,www.ocalaregional.com
2707,15.0,1.0,2.0,70.0,9.0,,2.0,www.colquittregional.com
2708,3.0,,,37.0,9.0,1.0,,www.wmhweb.com
2709,2.0,1.0,1.0,48.0,6.0,,3.0,www.mlhealth.org
2710,41.0,2.0,10.0,204.0,27.0,1.0,9.0,www.saratogacare.org
2711,3.0,7.0,,10.0,3.0,,1.0,umrhospital.com
2712,2.0,,,18.0,5.0,,1.0,www.lakewoodhealthcenter.org
2713,2.0,,2.0,46.0,12.0,,8.0,www.spoonerhealthsystem.com
2714,125.0,10.0,2.0,209.0,61.0,6.0,7.0,www.comhs.org
2715,5.0,1.0,,37.0,1.0,,2.0,www.sturgishospital.com
2716,11.0,7.0,3.0,82.0,31.0,1.0,6.0,www.riveroakshosp.com
2717,1.0,,,14.0,,,1.0,www.cchc.com
2718,4.0,,1.0,47.0,6.0,2.0,2.0,www.monroeclinic.org
2719,6.0,,,13.0,1.0,,2.0,www.hch-ks.org
2720,9.0,,1.0,86.0,16.0,,12.0,www.rcha.net
2721,16.0,,2.0,171.0,25.0,1.0,10.0,www.coralgableshospital.com
2722,4.0,,1.0,30.0,10.0,2.0,5.0,www.stantoncountyhospital.com
2723,19.0,1.0,2.0,93.0,12.0,1.0,8.0,www.cardinalglennon.com
2724,2.0,2.0,,19.0,4.0,,3.0,www.losalamosmedicalcenter.com
2725,26.0,,1.0,155.0,16.0,,8.0,www.utmedicalcenter.org
2726,1.0,,,1.0,1.0,2.0,,srhshealth.com
2727,10.0,3.0,,65.0,6.0,2.0,6.0,www.thibodaux.com
2728,6.0,,,31.0,4.0,,2.0,www.rmlspecialtyhospital.org
2729,7.0,,2.0,19.0,6.0,,,www.wilmingtontreatment.com
2730,3.0,,,16.0,2.0,2.0,,www.stmck.com
2731,19.0,7.0,12.0,41.0,13.0,2.0,4.0,www.northoaks.org
2732,18.0,2.0,5.0,178.0,54.0,8.0,17.0,www.mdanderson.org
2733,18.0,4.0,,35.0,6.0,2.0,3.0,www.khtampa.com
2734,,,,,,,,www.holyname.org
2735,5.0,,,11.0,1.0,1.0,,www.srmcks.org
2736,39.0,5.0,3.0,138.0,61.0,,2.0,mercymiami.com
2737,40.0,2.0,2.0,116.0,39.0,9.0,2.0,www.hendersonvillemedicalcenter.com
2738,19.0,3.0,1.0,78.0,7.0,3.0,3.0,www.averasacredheart.com
2739,9.0,1.0,1.0,44.0,10.0,,5.0,www.stjoebreese.com
2740,4.0,4.0,1.0,49.0,8.0,3.0,3.0,www.coastalharbor.com
2741,5.0,,1.0,77.0,3.0,,6.0,www.ucirvinehealth.org
2742,14.0,1.0,,31.0,2.0,,4.0,www.promise-saltlake.com
2743,1.0,,1.0,28.0,4.0,,2.0,www.healthsouthcanecreek.com
2744,3.0,1.0,2.0,53.0,5.0,1.0,4.0,www.holyokehealth.com
2745,2.0,,,17.0,3.0,,,www.ctmc.org
2746,18.0,,2.0,85.0,27.0,,2.0,www.carolinashospitalmarion.com
2747,8.0,,,191.0,37.0,2.0,14.0,www.goodsamaritanmc.com
2748,10.0,1.0,2.0,55.0,10.0,1.0,,www.jmmc.com
2749,3.0,,,16.0,,,,www.refugiohospital.com
2750,,,,14.0,2.0,,3.0,www.dilsmedicalcenter.org
2751,10.0,,1.0,53.0,14.0,,2.0,www.doctorshosplaredo.com
2752,6.0,,,24.0,9.0,2.0,2.0,www.brmc.com
2753,9.0,2.0,,35.0,2.0,,8.0,www.winmedical.org
2754,6.0,1.0,,82.0,9.0,1.0,9.0,www.nuhealth.net
2755,8.0,4.0,,97.0,24.0,2.0,1.0,www.stcatherinehospital.org
2756,4.0,1.0,1.0,52.0,5.0,,2.0,www.tjsamson.org
2757,6.0,3.0,4.0,61.0,5.0,5.0,,www.fayetteregional.org
2758,133.0,2.0,4.0,137.0,979.0,1.0,3.0,www.cookchildrens.org
2759,13.0,,,13.0,5.0,1.0,1.0,physicianshouma.com
2760,62.0,28.0,12.0,175.0,29.0,2.0,9.0,www.capefearvalley.com
2761,3.0,,,13.0,,,,www.wbihelp.com
2762,1.0,1.0,1.0,25.0,6.0,,3.0,www.nerhp.org
2763,16.0,3.0,,103.0,11.0,,1.0,www.westsideregional.com
2764,1.0,1.0,1.0,1.0,2.0,1.0,,www.beachammemhos.com
2765,5.0,1.0,1.0,60.0,20.0,,4.0,www.cedarparkregional.com
2766,2.0,1.0,,13.0,1.0,,,www.tops-hospital.com
2767,12.0,4.0,3.0,54.0,9.0,,2.0,www.sjrmc.org
2768,14.0,3.0,2.0,53.0,7.0,,3.0,www.medicalcentersetexas.com
2769,23.0,1.0,6.0,105.0,7.0,1.0,6.0,www.ehendrick.org
2770,6.0,,,62.0,8.0,1.0,3.0,www.baptisteasley.org
2771,11.0,1.0,,20.0,2.0,,1.0,www.whittierhospital.com
2772,61.0,4.0,,106.0,15.0,1.0,8.0,www.southaustinmc.com
2773,18.0,,1.0,125.0,20.0,3.0,4.0,www.sjahs.org
2774,45.0,2.0,2.0,32.0,159.0,1.0,1.0,ryeasc.com
2775,14.0,4.0,,31.0,5.0,,3.0,www.khsugarland.com
2776,7.0,,1.0,63.0,24.0,,1.0,www.lorettohospital.org
2777,8.0,,2.0,97.0,16.0,1.0,6.0,www.sheppardpratt.org
2778,3.0,1.0,,28.0,2.0,1.0,,www.bigforkvalley.org
2779,12.0,1.0,1.0,30.0,17.0,1.0,1.0,www.nixhealth.com
2780,8.0,,1.0,81.0,25.0,2.0,5.0,www.mdmh.org
2781,14.0,5.0,,35.0,7.0,,3.0,www.kindredcentraltampa.com
2782,8.0,,2.0,75.0,13.0,3.0,5.0,www.ghs.org
2783,7.0,,,43.0,7.0,,1.0,www.wmbgrh.com
2784,224.0,11.0,24.0,167.0,520.0,5.0,11.0,www.samhealth.org
2785,1.0,2.0,,39.0,1.0,1.0,2.0,www.lpch.org
2786,15.0,5.0,2.0,60.0,20.0,,1.0,www.colusamedicalcenter.org
2787,1.0,,1.0,26.0,4.0,,3.0,www.healthsouthchesapeake.com
2788,3.0,,,35.0,7.0,1.0,2.0,www.valir.com
2789,21.0,7.0,2.0,91.0,9.0,2.0,5.0,www.southcoast.org
2790,6.0,1.0,2.0,44.0,17.0,,5.0,www.tetonmedicalcenter.net
2791,1.0,,,16.0,4.0,,2.0,www.granitefallshealthcare.com
2792,5.0,2.0,,28.0,3.0,,2.0,www.mmcmt.org
2793,42.0,1.0,1.0,127.0,10.0,,4.0,www.fishermenshospital.com
2794,21.0,4.0,,48.0,13.0,1.0,1.0,www.svhs.org
2795,15.0,,,28.0,11.0,,,www.uhcwv.org
2796,17.0,2.0,,41.0,5.0,,2.0,www.kindredocala.com
2797,4.0,,,7.0,,,1.0,www.ntmconline.net
2798,6.0,1.0,1.0,42.0,13.0,,2.0,www.kch.com
2799,,,,19.0,2.0,1.0,,genoamedical.org
2800,4.0,3.0,,46.0,2.0,1.0,1.0,www.avhospital.org
2801,15.0,1.0,,66.0,2.0,1.0,2.0,www.ebaptisthealthcare.org
2802,52.0,,,116.0,16.0,,,wabashgeneral.com
2803,11.0,1.0,,63.0,4.0,,2.0,www.loganregionalhospital.org
2804,4.0,1.0,,15.0,3.0,,2.0,tgcaz.org
2805,8.0,3.0,2.0,37.0,6.0,,4.0,www.saintfrancisgi.org
2806,8.0,,2.0,46.0,2.0,,3.0,www.vchca.org
2807,4.0,,3.0,60.0,,,9.0,www.beartoothbillingsclinic.org
2808,5.0,,,81.0,6.0,1.0,3.0,www.northwest-healthcare.org
2809,6.0,2.0,1.0,74.0,10.0,5.0,9.0,www.valleycountyhospital.org
2810,9.0,,,62.0,6.0,1.0,1.0,hjd.med.nyu.edu
2811,4.0,2.0,,20.0,9.0,,1.0,www.driscollchildrens.org
2812,25.0,4.0,4.0,174.0,12.0,3.0,4.0,www.nmbhi.org
2813,15.0,2.0,,49.0,6.0,2.0,3.0,www.thehearthospitalbaylor.com
2814,5.0,,,21.0,,,,www.jacksonparishhospital.com
2815,9.0,,1.0,60.0,16.0,2.0,1.0,www.setonmedicalcenter.org
2816,26.0,4.0,1.0,54.0,37.0,3.0,6.0,www.vhcharleston.com
2817,47.0,2.0,2.0,100.0,52.0,1.0,5.0,www.stvincent.org
2818,3.0,2.0,1.0,41.0,14.0,,3.0,www.pvalley.org
2819,4.0,,,21.0,2.0,,2.0,www.ennisregional.com
2820,7.0,,2.0,72.0,9.0,,4.0,www.sanramonmedctr.com
2821,3.0,,,10.0,,1.0,,www.mchks.com
2822,18.0,,1.0,76.0,8.0,,5.0,www.rfgh.net
2823,1.0,,,3.0,1.0,,,reliantnorthhouston.com
2824,15.0,,1.0,75.0,15.0,1.0,1.0,www.suttermatsurg.org
2825,14.0,1.0,1.0,71.0,17.0,,9.0,www.almh.org
2826,22.0,1.0,,86.0,10.0,,2.0,www.stjoeshospital.org
2827,43.0,2.0,,71.0,9.0,,3.0,www.iowahealth.org
2828,7.0,,,60.0,8.0,,2.0,www.mckay-dee.org
2829,6.0,2.0,,90.0,7.0,,4.0,www.muchildrenshospital.org
2830,14.0,1.0,2.0,82.0,13.0,1.0,3.0,www.range.fairview.org
2831,12.0,,1.0,43.0,15.0,1.0,6.0,www.saintalphonsus.org
2832,6.0,,,26.0,5.0,5.0,2.0,www.mcmccares.com
2833,14.0,,2.0,84.0,11.0,2.0,2.0,www.metrosouthmedicalcenter.com
2834,6.0,2.0,3.0,33.0,12.0,,5.0,www.allina.com
2835,2.0,,1.0,12.0,1.0,,,www.grisellmemorialhospital.org
2836,24.0,,6.0,18.0,,1.0,2.0,www.ucomparehealthcare.com
2837,6.0,,,37.0,18.0,,2.0,www.rwmc.org
2838,5.0,,,98.0,17.0,2.0,4.0,www.iuhealth.org
2839,8.0,,1.0,38.0,3.0,2.0,2.0,www.firelands.com
2840,4.0,2.0,1.0,35.0,1.0,,3.0,www.scheurer.org
2841,6.0,,1.0,39.0,14.0,,4.0,www.greenvilleregionalhospital.com
2842,1.0,1.0,1.0,25.0,4.0,,4.0,www.healthsouththewoodlands.com
2843,5.0,,,28.0,1.0,,2.0,www.pcmh-mo.org
2844,1.0,1.0,1.0,18.0,1.0,,,www.loganregionalmedicalcenter.com
2845,2.0,,2.0,26.0,4.0,,2.0,www.healthsouthwichitafalls.com
2846,3.0,1.0,2.0,7.0,10.0,,5.0,www.emoryadventist.org
2847,5.0,,2.0,47.0,10.0,1.0,,www.lakeviewmedical.com
2848,5.0,1.0,,23.0,2.0,2.0,,www.southcresthospital.com
2849,11.0,4.0,1.0,32.0,23.0,2.0,4.0,www.nacmem.org
2850,10.0,10.0,,16.0,2.0,,,www.wbrmc.com
2851,9.0,,,28.0,8.0,4.0,5.0,www.fcswp.org
2852,1.0,1.0,,36.0,6.0,,1.0,www.cheshire-med.com
2853,3.0,,,16.0,7.0,,1.0,www.appling-hospital.org
2854,1.0,,,3.0,1.0,,,www.ouachitacommunityhospital.com
2855,16.0,13.0,,52.0,11.0,2.0,6.0,www.beaverutah.net
2856,3.0,,,31.0,2.0,1.0,2.0,www.childrensmercy.org
2857,12.0,1.0,54.0,42.0,27.0,,4.0,www.meadehospital.com
2858,9.0,,13.0,76.0,3.0,3.0,7.0,www.scsdb.org
2859,3.0,,,66.0,17.0,1.0,3.0,www.rhsnet.org
2860,1.0,,,10.0,1.0,1.0,,www.kmhc.net
2861,15.0,3.0,,102.0,11.0,,1.0,westsideregional.com
2862,4.0,,,58.0,,,5.0,www.stephenscountyhospital.com
2863,1.0,,1.0,25.0,10.0,,2.0,www.pmh-ok.org
2864,7.0,1.0,,36.0,5.0,2.0,6.0,www.dhthou.com
2865,19.0,3.0,1.0,80.0,32.0,,3.0,www.regionalhospitalofscranton.net
2866,6.0,7.0,,106.0,8.0,1.0,1.0,www.northernhealth.org
2867,8.0,,,30.0,9.0,,8.0,www.elliothospital.org
2868,3.0,,,29.0,1.0,1.0,,www.bwmgch.com
2869,2.0,1.0,,30.0,8.0,1.0,1.0,www.silverlakemc.com
2870,4.0,,,13.0,2.0,,,www.gmc.org
2871,8.0,2.0,1.0,30.0,3.0,5.0,1.0,www.choctawmemorial.com
2872,6.0,1.0,3.0,81.0,12.0,,6.0,www.stoughtonhospital.com
2873,3.0,2.0,2.0,17.0,7.0,2.0,4.0,www.carrierclinic.org
2874,6.0,1.0,1.0,17.0,1.0,,,www.mwsurgicalhospital.com
2875,4.0,,,19.0,,,1.0,www.sabinemedicalcenter.net
2876,22.0,3.0,7.0,47.0,27.0,3.0,2.0,www.bonsecoursbaltimore.com
2877,8.0,1.0,3.0,43.0,3.0,5.0,,www.gprmc.com
2878,6.0,1.0,1.0,35.0,5.0,1.0,2.0,www.bellevuehospital.com
2879,18.0,3.0,1.0,26.0,6.0,,,vbch.org
2880,5.0,,,38.0,6.0,4.0,3.0,ministryhealth.org
2881,19.0,2.0,1.0,32.0,8.0,6.0,3.0,www.khsanantonio.com
2882,18.0,9.0,5.0,69.0,10.0,,2.0,www.mihs.org
2883,3.0,1.0,2.0,31.0,5.0,,,www.deltahospital.org
2884,1.0,2.0,6.0,52.0,14.0,,4.0,www.woosterhospital.org
2885,29.0,1.0,2.0,71.0,13.0,2.0,3.0,www.firsthealth.org
2886,16.0,,,65.0,11.0,1.0,1.0,www.witham.org
2887,15.0,,,37.0,2.0,,,www.devereuxga.org
2888,19.0,5.0,2.0,76.0,16.0,4.0,2.0,www.avera-holyfamily.org
2889,5.0,1.0,,19.0,2.0,,,www.royal-oaks-hospital.org
2890,14.0,,1.0,50.0,12.0,,2.0,www.mercygeneral.org
2891,1.0,1.0,,5.0,,1.0,,www.pacificahospital.com
