URL,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PART,PRON,PUNCT,SYM,VERB,url
2342,57.0,69.0,24.0,51.0,44.0,160.0,3.0,15.0,4.0,79,1.0,79.0,www.mayoclinic.org
2343,12.0,24.0,7.0,14.0,14.0,37.0,,4.0,5.0,28,2.0,26.0,www.valleycare.com
2344,55.0,69.0,7.0,69.0,27.0,152.0,11.0,15.0,4.0,50,4.0,27.0,www.fresnoheartandsurgical.org
2345,28.0,25.0,6.0,4.0,10.0,62.0,25.0,3.0,9.0,32,8.0,34.0,www.avoyelleshospital.com
2346,90.0,75.0,10.0,38.0,35.0,333.0,31.0,8.0,8.0,139,10.0,90.0,www.mercyregional.org
2347,65.0,69.0,31.0,21.0,33.0,144.0,34.0,18.0,20.0,78,7.0,90.0,www.kindredhospitalla.com
2348,55.0,87.0,19.0,25.0,37.0,125.0,40.0,16.0,16.0,76,1.0,116.0,www.cantonmercy.org
2349,64.0,65.0,21.0,24.0,55.0,160.0,28.0,12.0,12.0,119,10.0,117.0,www.desertspringshospital.com
2350,56.0,61.0,15.0,36.0,36.0,198.0,43.0,6.0,7.0,96,17.0,58.0,www.uhhs.com
2351,36.0,41.0,9.0,17.0,20.0,224.0,21.0,7.0,11.0,135,12.0,41.0,www.stjoeschipfalls.com
2352,162.0,161.0,51.0,114.0,76.0,342.0,32.0,37.0,47.0,153,7.0,170.0,www.doctorsmanteca.com
2353,154.0,175.0,23.0,42.0,108.0,300.0,335.0,38.0,18.0,302,32.0,138.0,www.unm.edu
2354,49.0,57.0,32.0,16.0,18.0,131.0,26.0,13.0,12.0,49,5.0,58.0,www.mrhme.org
2355,65.0,85.0,25.0,52.0,82.0,191.0,91.0,4.0,14.0,166,6.0,85.0,www.egh.org
2356,48.0,64.0,16.0,22.0,40.0,105.0,38.0,14.0,13.0,132,5.0,84.0,www.rmchospital.com
2357,2.0,4.0,3.0,1.0,11.0,14.0,,3.0,4.0,9,,15.0,www.kernan.org
2358,50.0,39.0,10.0,9.0,16.0,55.0,9.0,9.0,10.0,36,,56.0,www.reliantabilene.com
2359,26.0,13.0,,8.0,12.0,48.0,3.0,5.0,,15,3.0,24.0,beaconchildrenshospital.com
2360,32.0,37.0,10.0,21.0,30.0,112.0,26.0,10.0,9.0,65,9.0,51.0,www.roph.org
2361,44.0,39.0,18.0,2.0,23.0,110.0,65.0,5.0,4.0,47,12.0,61.0,www.mcgh.net
2362,517.0,551.0,107.0,216.0,277.0,1465.0,563.0,95.0,179.0,815,121.0,830.0,www.largomedical.com
2363,22.0,23.0,12.0,9.0,12.0,57.0,11.0,6.0,6.0,21,7.0,30.0,dimmitcountymemorial.org
2364,27.0,43.0,11.0,35.0,31.0,73.0,17.0,25.0,18.0,35,3.0,59.0,www.stlukes-stl.com
2365,,4.0,1.0,,1.0,23.0,2.0,1.0,,15,10.0,6.0,www.mageerehab.org
2366,12.0,19.0,2.0,13.0,13.0,42.0,19.0,1.0,5.0,30,3.0,20.0,www.westernplainsmc.com
2367,9.0,13.0,2.0,5.0,10.0,20.0,1.0,2.0,3.0,10,,14.0,www.fultoncountyhospital.org
2368,19.0,21.0,6.0,8.0,10.0,41.0,9.0,4.0,3.0,26,5.0,23.0,psychiatry.uams.edu
2369,96.0,87.0,12.0,55.0,83.0,216.0,25.0,15.0,26.0,103,2.0,109.0,www.kchs.org
2370,41.0,42.0,20.0,11.0,21.0,64.0,11.0,10.0,28.0,56,1.0,63.0,www.dchospital.com
2371,31.0,28.0,12.0,7.0,12.0,99.0,7.0,13.0,7.0,40,2.0,38.0,www.conversehospital.com
2372,49.0,45.0,37.0,37.0,29.0,109.0,29.0,12.0,20.0,39,9.0,80.0,www.uniontownhospital.com
2373,138.0,126.0,63.0,75.0,91.0,219.0,23.0,28.0,66.0,157,8.0,178.0,wardmemorial.com
2374,134.0,135.0,29.0,62.0,95.0,322.0,48.0,32.0,12.0,175,7.0,146.0,www.colemantexas.org
2375,31.0,43.0,7.0,17.0,15.0,66.0,14.0,3.0,1.0,45,4.0,30.0,www.taylorvillememorial.org
2376,43.0,44.0,20.0,14.0,25.0,79.0,22.0,5.0,13.0,49,4.0,53.0,www.wetzelcountyhospital.com
2377,54.0,45.0,8.0,21.0,26.0,92.0,10.0,7.0,4.0,55,3.0,55.0,www.rockfordcenter.com
2378,39.0,40.0,11.0,23.0,21.0,84.0,12.0,3.0,18.0,66,9.0,44.0,www.boscobelhealth.com
2379,22.0,41.0,8.0,18.0,9.0,36.0,27.0,12.0,8.0,41,4.0,27.0,www.baconcountyhospital.com
2380,121.0,142.0,29.0,48.0,71.0,216.0,112.0,19.0,37.0,188,23.0,157.0,www.losrobleshospital.com
2381,15.0,30.0,8.0,14.0,13.0,44.0,27.0,4.0,8.0,30,6.0,28.0,www.igh-hospital.com
2382,53.0,67.0,11.0,25.0,31.0,121.0,17.0,8.0,2.0,71,4.0,75.0,www.nchsi.com
2383,,,,,,2.0,1.0,,,3,,,www.dubuis.org
2384,85.0,76.0,37.0,42.0,33.0,223.0,59.0,21.0,14.0,215,10.0,103.0,www.tennova.com
2385,75.0,149.0,28.0,33.0,85.0,179.0,56.0,27.0,26.0,91,5.0,140.0,www.glenrosemedicalcenter.com
2386,17.0,25.0,4.0,8.0,11.0,45.0,13.0,1.0,2.0,27,1.0,22.0,www.marltonrehab.com
2387,48.0,39.0,10.0,8.0,17.0,57.0,9.0,9.0,10.0,36,,57.0,www.healthsouthdothan.com
2388,17.0,18.0,5.0,6.0,5.0,35.0,19.0,3.0,2.0,27,11.0,19.0,www.yakimamemorial.org
2389,89.0,59.0,13.0,46.0,29.0,167.0,19.0,19.0,15.0,84,7.0,97.0,www.heartlandregional.com
2390,65.0,62.0,16.0,29.0,30.0,140.0,13.0,7.0,20.0,70,5.0,72.0,www.acadiavermilion.com
2391,19.0,10.0,10.0,5.0,15.0,36.0,9.0,2.0,3.0,22,8.0,16.0,www.jellicohospital.com
2392,133.0,174.0,71.0,35.0,92.0,289.0,31.0,33.0,99.0,157,6.0,259.0,www.khwhiterock.com
2393,41.0,62.0,22.0,29.0,42.0,148.0,15.0,17.0,15.0,84,4.0,95.0,www.rcrmc.org
2394,12.0,20.0,2.0,11.0,15.0,45.0,18.0,2.0,4.0,23,6.0,25.0,www.flemingcountyhospital.org
2395,47.0,43.0,13.0,15.0,24.0,85.0,20.0,8.0,11.0,52,4.0,70.0,www.bmh.org
2396,54.0,60.0,20.0,26.0,43.0,148.0,7.0,16.0,31.0,65,8.0,104.0,www.allinahealth.org
2397,36.0,20.0,5.0,16.0,14.0,124.0,8.0,8.0,5.0,34,2.0,40.0,bcmedsvcs.com
2398,39.0,39.0,6.0,33.0,29.0,88.0,16.0,7.0,3.0,40,6.0,36.0,www.maimonidesmed.org
2399,65.0,44.0,10.0,20.0,27.0,106.0,8.0,5.0,8.0,137,3.0,65.0,nwsurgicalokc.com
2400,10.0,14.0,9.0,3.0,15.0,27.0,2.0,1.0,5.0,22,,30.0,www.vhcentraldakotas.com
2401,44.0,38.0,14.0,27.0,27.0,101.0,24.0,7.0,16.0,86,10.0,71.0,www.wecareforlife.com
2402,144.0,104.0,37.0,51.0,73.0,136.0,52.0,24.0,43.0,158,29.0,126.0,www.stemc.org
2403,66.0,71.0,26.0,18.0,52.0,144.0,50.0,19.0,22.0,79,18.0,99.0,www.missouridelta.com
2404,43.0,54.0,19.0,32.0,36.0,92.0,16.0,12.0,3.0,45,1.0,48.0,www.hebrewhealthcare.org
2405,178.0,238.0,59.0,82.0,119.0,394.0,194.0,53.0,135.0,299,41.0,323.0,www.doctorsofsarasota.com
2406,36.0,38.0,6.0,12.0,21.0,72.0,5.0,8.0,19.0,40,4.0,51.0,yalobushageneral.com
2407,43.0,45.0,5.0,19.0,25.0,95.0,7.0,5.0,11.0,42,1.0,56.0,www.brrehab.com
2408,65.0,92.0,27.0,32.0,53.0,185.0,37.0,14.0,10.0,103,8.0,104.0,www.medstarfranklin.org
2409,32.0,23.0,2.0,10.0,11.0,44.0,12.0,3.0,5.0,36,2.0,31.0,www.nygsh.org
2410,21.0,28.0,12.0,14.0,11.0,75.0,12.0,2.0,8.0,54,9.0,24.0,www.ashlandmmc.com
2411,34.0,31.0,6.0,17.0,10.0,58.0,3.0,9.0,6.0,51,,55.0,www.hillcrest.com
2412,19.0,61.0,15.0,19.0,24.0,67.0,18.0,10.0,9.0,51,6.0,53.0,www.gibsonhospital.org
2413,21.0,19.0,2.0,11.0,8.0,37.0,7.0,1.0,2.0,24,2.0,15.0,www.dodgecountyhospital.com
2414,34.0,19.0,,13.0,10.0,63.0,1.0,2.0,1.0,23,,24.0,www.nvbh.com
2415,8.0,14.0,4.0,8.0,13.0,47.0,24.0,2.0,5.0,22,7.0,17.0,www.oahs.us
2416,133.0,174.0,71.0,35.0,92.0,289.0,31.0,33.0,99.0,157,6.0,259.0,www.khnashville.com
2417,79.0,23.0,4.0,10.0,16.0,35.0,6.0,4.0,5.0,30,1.0,28.0,www.saintanthonyhospital.org
2418,14.0,29.0,2.0,12.0,12.0,181.0,15.0,3.0,3.0,259,7.0,21.0,www.mth.org
2419,32.0,37.0,4.0,17.0,11.0,34.0,13.0,2.0,1.0,48,3.0,31.0,www.physurg.com
2420,41.0,34.0,15.0,43.0,19.0,120.0,20.0,8.0,12.0,74,9.0,52.0,www.marlboroughhospital.org
2421,58.0,41.0,9.0,20.0,35.0,97.0,30.0,9.0,17.0,66,13.0,79.0,www.texashealthhuguley.org
2422,75.0,75.0,39.0,17.0,47.0,119.0,12.0,22.0,48.0,77,4.0,110.0,www.thephysicianscentre.com
2423,25.0,16.0,3.0,10.0,3.0,33.0,10.0,1.0,11.0,32,5.0,22.0,www.appletonareahealth.com
2424,19.0,22.0,8.0,10.0,10.0,40.0,17.0,3.0,8.0,27,1.0,27.0,www.sjvcenter.org
2425,5.0,2.0,,1.0,3.0,10.0,7.0,,,8,,3.0,www.cmhhospital.org
2426,14.0,20.0,5.0,21.0,10.0,35.0,46.0,2.0,2.0,53,3.0,26.0,www.co.wood.wi.us
2427,27.0,21.0,7.0,20.0,18.0,83.0,10.0,22.0,4.0,42,5.0,36.0,www.hrhonline.org
2428,11.0,23.0,4.0,13.0,15.0,37.0,3.0,2.0,3.0,27,4.0,19.0,umrehabortho.org
2429,19.0,31.0,5.0,8.0,17.0,44.0,18.0,4.0,6.0,27,3.0,39.0,www.tcmh.org
2430,80.0,25.0,31.0,15.0,5.0,180.0,184.0,4.0,1.0,27,2.0,29.0,www.elevatinghealthcare.org
2431,54.0,63.0,21.0,30.0,32.0,100.0,14.0,13.0,19.0,93,2.0,91.0,www.lompocvmc.com
2432,14.0,20.0,7.0,7.0,10.0,51.0,6.0,4.0,6.0,39,3.0,32.0,www.pamf.org
2433,15.0,16.0,1.0,4.0,8.0,24.0,8.0,3.0,1.0,8,2.0,14.0,www.kimballhealth.org
2434,13.0,20.0,6.0,9.0,11.0,43.0,40.0,2.0,6.0,65,8.0,14.0,www.apalacheecenter.org
2435,160.0,36.0,108.0,51.0,50.0,335.0,33.0,41.0,7.0,297,65.0,277.0,www.adventisthealthcv.com
2436,33.0,32.0,4.0,16.0,15.0,79.0,20.0,12.0,4.0,47,6.0,38.0,www.kdmc.com
2437,9.0,5.0,,,7.0,23.0,,3.0,2.0,11,,18.0,www.slvrmc.org
2438,49.0,43.0,11.0,20.0,24.0,100.0,11.0,4.0,1.0,40,1.0,51.0,summitsurgicalinc.com
2439,62.0,85.0,21.0,15.0,71.0,143.0,55.0,10.0,23.0,148,15.0,92.0,www.jackhughstonmemorialhospital.com
2440,41.0,54.0,17.0,12.0,41.0,87.0,23.0,10.0,29.0,61,5.0,72.0,www.ephc.org
2441,13.0,13.0,2.0,12.0,10.0,30.0,10.0,2.0,1.0,21,4.0,19.0,www.beauregard.org
2442,2029.0,2230.0,1114.0,809.0,1552.0,3855.0,196.0,447.0,928.0,1541,29.0,3137.0,www.tbhcare.com
2443,36.0,103.0,10.0,72.0,42.0,100.0,87.0,27.0,8.0,112,22.0,101.0,www.mercer-health.com
2444,107.0,136.0,36.0,65.0,85.0,216.0,41.0,21.0,14.0,110,9.0,141.0,www.stjudemedicalcenter.org
2445,95.0,28.0,7.0,16.0,17.0,102.0,55.0,10.0,13.0,79,13.0,59.0,www.hobokenumc.com
2446,85.0,61.0,26.0,22.0,31.0,155.0,11.0,11.0,32.0,66,1.0,97.0,www.streamwoodhospital.com
2447,58.0,71.0,34.0,38.0,21.0,170.0,91.0,17.0,22.0,224,15.0,93.0,www.commonwealthhealth.net
2448,56.0,58.0,13.0,28.0,22.0,120.0,16.0,14.0,11.0,71,9.0,69.0,www.newmilfordhospital.org
2449,14.0,25.0,5.0,26.0,21.0,144.0,81.0,5.0,4.0,25,8.0,51.0,www.missouribaptistmedicalcenter.org
2450,105.0,49.0,9.0,14.0,27.0,91.0,21.0,2.0,7.0,62,6.0,38.0,www.noblehospital.org
2451,42.0,34.0,19.0,13.0,13.0,73.0,16.0,9.0,33.0,82,8.0,66.0,www.dalemedical.org
2452,47.0,41.0,7.0,24.0,20.0,81.0,32.0,10.0,15.0,431,16.0,53.0,www.beloithealthsystem.org
2453,26.0,44.0,2.0,16.0,29.0,93.0,8.0,6.0,6.0,43,2.0,50.0,www.hschealth.org
2454,78.0,87.0,17.0,34.0,57.0,118.0,36.0,19.0,14.0,80,11.0,110.0,www.childrensnational.org
2455,6.0,17.0,5.0,16.0,5.0,30.0,10.0,2.0,3.0,20,7.0,13.0,www.cannonhospital.org
2456,14.0,25.0,8.0,11.0,11.0,41.0,20.0,3.0,4.0,40,7.0,31.0,www.rheamedical.org
2457,99.0,62.0,21.0,35.0,34.0,167.0,25.0,19.0,22.0,73,6.0,90.0,www.crossroadscommunityhospital.com
2458,69.0,78.0,21.0,34.0,40.0,154.0,21.0,14.0,12.0,79,5.0,85.0,www.wcgh.org
2459,4.0,4.0,,1.0,5.0,12.0,1.0,,,19,2.0,5.0,www.mercyonline.org
2460,66.0,57.0,12.0,25.0,37.0,146.0,96.0,9.0,10.0,94,34.0,57.0,www.bchmed.org
2461,32.0,22.0,7.0,10.0,12.0,70.0,22.0,5.0,3.0,63,4.0,31.0,www.heringtonhospital.org
2462,34.0,54.0,3.0,20.0,33.0,65.0,21.0,9.0,5.0,85,4.0,48.0,www.communityhospitalofanaconda.org
2463,40.0,64.0,9.0,47.0,46.0,164.0,33.0,6.0,4.0,74,11.0,78.0,www.countyofsb.org
2464,13.0,33.0,11.0,19.0,29.0,81.0,3.0,9.0,3.0,73,4.0,42.0,www.uwhealth.org
2465,98.0,106.0,29.0,36.0,69.0,197.0,45.0,29.0,19.0,151,8.0,159.0,www.mhhs1.org
2466,93.0,84.0,16.0,33.0,23.0,187.0,23.0,7.0,17.0,101,2.0,72.0,www.sshnv.org
2467,21.0,29.0,7.0,16.0,15.0,54.0,7.0,5.0,7.0,46,10.0,46.0,www.memhosp.com
2468,,,,,,,,,,2,,,www.holycrosshospital.org
2469,13.0,24.0,3.0,32.0,11.0,30.0,10.0,,9.0,40,6.0,22.0,www.dch.org
2470,121.0,105.0,48.0,44.0,59.0,274.0,41.0,18.0,33.0,176,18.0,152.0,houstonphysicianshospital.com
2471,138.0,85.0,18.0,45.0,47.0,164.0,17.0,17.0,5.0,73,3.0,82.0,www.umcno.org
2472,25.0,33.0,5.0,11.0,14.0,65.0,9.0,6.0,4.0,33,1.0,28.0,hillcresthenryetta.com
2473,29.0,26.0,2.0,21.0,18.0,65.0,10.0,2.0,6.0,41,3.0,26.0,www.bluegrasscommunityhospital.com
2474,8.0,4.0,3.0,11.0,,22.0,24.0,2.0,5.0,29,3.0,9.0,www.hbch.org
2475,21.0,29.0,19.0,11.0,17.0,111.0,68.0,5.0,7.0,92,1.0,23.0,www.hnjh.org
2476,14.0,11.0,,6.0,10.0,35.0,50.0,1.0,4.0,38,1.0,15.0,www.parkridgehealth.org
2477,90.0,137.0,27.0,104.0,77.0,308.0,309.0,15.0,17.0,271,67.0,129.0,www.wellstar.org
2478,186.0,145.0,68.0,161.0,167.0,338.0,17.0,71.0,37.0,176,3.0,229.0,www.sphn.com
2479,65.0,57.0,12.0,24.0,34.0,124.0,26.0,14.0,7.0,86,13.0,67.0,www.cuyunamed.org
2480,28.0,69.0,5.0,25.0,21.0,118.0,54.0,5.0,,92,12.0,38.0,www.pershinghospital.org
2481,108.0,128.0,48.0,108.0,84.0,337.0,60.0,22.0,30.0,239,35.0,171.0,www.riverparisheshospital.com
2482,65.0,73.0,27.0,19.0,34.0,142.0,36.0,18.0,20.0,72,9.0,91.0,www.kindredhospitalindy.com
2483,40.0,46.0,15.0,20.0,23.0,97.0,34.0,5.0,10.0,70,9.0,39.0,www.svghd.org
2484,303.0,374.0,52.0,155.0,106.0,930.0,360.0,38.0,132.0,533,87.0,538.0,timphospital.com
2485,46.0,48.0,12.0,27.0,25.0,89.0,57.0,15.0,7.0,67,2.0,60.0,www.bayregional.org
2486,57.0,51.0,32.0,43.0,34.0,121.0,23.0,9.0,25.0,65,3.0,99.0,www.grhsonline.org
2487,106.0,51.0,3.0,20.0,11.0,94.0,23.0,10.0,5.0,59,6.0,42.0,www.roswellregional.com
2488,31.0,50.0,8.0,38.0,25.0,100.0,13.0,15.0,10.0,46,3.0,42.0,www.memorialhermann.org
2489,68.0,76.0,28.0,38.0,35.0,119.0,51.0,11.0,14.0,89,4.0,74.0,www.ohiovalleyhospital.org
2490,96.0,100.0,24.0,45.0,77.0,252.0,39.0,17.0,18.0,141,4.0,143.0,www.floridahospitalmemorial.org
2491,16.0,17.0,8.0,22.0,19.0,51.0,6.0,4.0,2.0,32,5.0,17.0,www.texashealthsouthlake.com
2492,80.0,78.0,24.0,37.0,43.0,169.0,20.0,17.0,12.0,100,14.0,94.0,www.promedica.org
2493,63.0,77.0,10.0,37.0,37.0,135.0,41.0,22.0,8.0,50,6.0,73.0,www.umc.edu
2494,70.0,47.0,14.0,53.0,24.0,115.0,64.0,4.0,7.0,124,22.0,68.0,www.uvmc.com
2495,23.0,22.0,6.0,16.0,11.0,79.0,26.0,7.0,4.0,54,8.0,21.0,www.pachs.com
2496,35.0,28.0,9.0,27.0,20.0,104.0,43.0,10.0,9.0,63,14.0,58.0,www.bryanhealth.com
2497,28.0,65.0,8.0,67.0,36.0,100.0,182.0,4.0,9.0,178,59.0,44.0,www.admc.org
2498,58.0,51.0,21.0,40.0,19.0,164.0,21.0,18.0,10.0,155,7.0,59.0,www.navarrohospital.com
2499,41.0,56.0,14.0,13.0,27.0,79.0,15.0,13.0,11.0,42,3.0,80.0,www.northeastrehab.com
2500,51.0,46.0,21.0,38.0,35.0,93.0,18.0,12.0,8.0,73,6.0,64.0,www.brighamandwomens.org
2501,180.0,149.0,63.0,114.0,102.0,345.0,34.0,85.0,57.0,138,5.0,200.0,www.hiltonheadregional.com
2502,32.0,23.0,9.0,28.0,21.0,80.0,29.0,2.0,11.0,52,14.0,49.0,www.northside.com
2503,26.0,28.0,10.0,11.0,21.0,46.0,14.0,3.0,4.0,28,,29.0,www.ilhcgh.org
2504,14.0,15.0,3.0,9.0,12.0,41.0,14.0,3.0,6.0,20,1.0,19.0,www.russellvillehospital.com
2505,225.0,210.0,84.0,159.0,111.0,430.0,40.0,84.0,61.0,352,44.0,345.0,www.childrensomaha.org
2506,9.0,6.0,3.0,2.0,6.0,13.0,3.0,1.0,,11,,13.0,pmcmt.org
2507,119.0,142.0,29.0,48.0,71.0,216.0,114.0,19.0,37.0,188,23.0,157.0,www.toshospital.com
2508,68.0,43.0,16.0,27.0,16.0,132.0,11.0,19.0,25.0,65,6.0,77.0,www.altavistaregionalhospital.com
2509,34.0,43.0,7.0,15.0,21.0,93.0,21.0,8.0,6.0,39,5.0,59.0,www.vallevistahospital.com
2510,69.0,315.0,28.0,57.0,95.0,339.0,1038.0,29.0,26.0,842,41.0,334.0,www.haysmed.com
2511,118.0,92.0,35.0,37.0,27.0,179.0,12.0,12.0,41.0,91,2.0,113.0,www.ncltah.ernesthealth.com
2512,38.0,41.0,12.0,12.0,30.0,94.0,9.0,3.0,17.0,42,2.0,63.0,www.thevineshospital.com
2513,57.0,78.0,15.0,19.0,50.0,109.0,49.0,20.0,5.0,63,7.0,80.0,www.prmctx.com
2514,29.0,26.0,,19.0,12.0,54.0,26.0,2.0,,47,13.0,25.0,www.mercyiowacity.org
2515,85.0,69.0,19.0,38.0,66.0,157.0,23.0,19.0,19.0,91,1.0,122.0,www.fhnorthpinellas.com
2516,28.0,38.0,10.0,17.0,14.0,75.0,19.0,7.0,5.0,45,5.0,40.0,www.slu.edu
2517,61.0,51.0,16.0,54.0,34.0,164.0,25.0,16.0,22.0,85,9.0,70.0,www.spencerhospital.org
2518,54.0,45.0,15.0,21.0,30.0,94.0,25.0,10.0,2.0,55,8.0,73.0,www.copperbasin.org
2519,41.0,37.0,10.0,18.0,17.0,88.0,19.0,11.0,8.0,50,3.0,50.0,www.dhofm.com
2520,36.0,34.0,4.0,8.0,30.0,131.0,52.0,3.0,2.0,75,10.0,42.0,www.healthquest.org
2521,21.0,18.0,3.0,12.0,15.0,80.0,9.0,6.0,4.0,63,21.0,21.0,www.essentiahealth.org
2522,47.0,35.0,10.0,8.0,19.0,57.0,13.0,10.0,10.0,37,3.0,53.0,www.healthsouthsouthernhills.com
2523,27.0,29.0,6.0,14.0,17.0,69.0,6.0,9.0,7.0,48,,48.0,www.rrmc.org
2524,11.0,6.0,3.0,2.0,3.0,20.0,13.0,1.0,1.0,18,3.0,11.0,www.slhmarion.org
2525,130.0,142.0,23.0,101.0,63.0,178.0,40.0,31.0,16.0,144,20.0,143.0,www.southnassau.org
2526,140.0,197.0,27.0,394.0,49.0,325.0,1787.0,10.0,16.0,1273,286.0,121.0,www.nchosp.org
2527,26.0,30.0,3.0,10.0,26.0,51.0,2.0,4.0,14.0,36,4.0,44.0,www.mercyhealthmuskegon.com
2528,72.0,84.0,35.0,34.0,34.0,191.0,28.0,27.0,10.0,83,9.0,99.0,www.shepherd.org
2529,33.0,46.0,7.0,9.0,24.0,53.0,18.0,3.0,6.0,38,4.0,30.0,www.opelousasgeneral.com
2530,14.0,17.0,3.0,4.0,5.0,29.0,1.0,3.0,7.0,10,,19.0,www.pvgh.net
2531,2682.0,2642.0,235.0,735.0,2281.0,7006.0,2582.0,1238.0,857.0,3561,633.0,4324.0,www.fwbmc.com
2532,2.0,2.0,1.0,,2.0,11.0,1.0,,,4,,2.0,www.elynevadahospital.org
2533,113.0,102.0,23.0,41.0,62.0,192.0,65.0,16.0,12.0,130,16.0,135.0,texasorthopedic.com
2534,8.0,6.0,4.0,3.0,2.0,18.0,19.0,2.0,3.0,21,8.0,5.0,www.cibolahospital.com
2535,23.0,33.0,9.0,10.0,12.0,71.0,11.0,2.0,5.0,31,2.0,32.0,bhs-inc.org
2536,77.0,75.0,9.0,52.0,42.0,171.0,9.0,11.0,21.0,80,,88.0,www.caromont.org
2537,33.0,47.0,11.0,34.0,27.0,83.0,13.0,4.0,3.0,162,21.0,37.0,www.jpshealthnet.org
2538,26.0,21.0,7.0,9.0,16.0,50.0,15.0,7.0,6.0,35,3.0,43.0,www.ubmc.org
2539,53.0,42.0,21.0,14.0,29.0,95.0,9.0,8.0,3.0,59,1.0,73.0,www.hamptonhospital.com
2540,61.0,59.0,21.0,36.0,47.0,124.0,63.0,14.0,19.0,104,5.0,93.0,www.southtexassurgical.com
2541,55.0,74.0,6.0,37.0,41.0,178.0,74.0,12.0,11.0,100,21.0,80.0,www.catholicmedicalcenter.org
2542,55.0,84.0,16.0,26.0,47.0,112.0,12.0,14.0,9.0,82,5.0,86.0,www.uhnj.org
2543,48.0,32.0,15.0,20.0,35.0,108.0,16.0,8.0,1.0,83,9.0,47.0,palmbayhospital.com
2544,37.0,48.0,7.0,29.0,42.0,110.0,22.0,11.0,9.0,65,10.0,60.0,www.memorialregionalsouth.com
2545,2.0,2.0,1.0,,2.0,1.0,6.0,,4.0,15,1.0,5.0,www.sihd.org
2546,29.0,34.0,5.0,13.0,16.0,70.0,17.0,3.0,7.0,43,1.0,40.0,www.cedarridgebhs.com
2547,43.0,84.0,4.0,90.0,67.0,96.0,14.0,15.0,6.0,61,19.0,56.0,www.ucsfhealth.org
2548,151.0,118.0,49.0,121.0,105.0,306.0,10.0,57.0,22.0,112,3.0,104.0,www.bwmc.com
2549,59.0,60.0,9.0,29.0,38.0,106.0,38.0,5.0,12.0,91,7.0,75.0,www.beverly.org
2550,47.0,36.0,10.0,8.0,19.0,56.0,10.0,10.0,10.0,36,,55.0,www.healthsouthkentucky.com
2551,13.0,24.0,6.0,10.0,18.0,49.0,3.0,5.0,2.0,18,2.0,26.0,www.mybwmc.org
2552,27.0,17.0,13.0,12.0,13.0,120.0,10.0,13.0,5.0,46,6.0,38.0,www.pchmo.org
2553,13.0,18.0,8.0,13.0,20.0,58.0,4.0,10.0,5.0,24,2.0,29.0,www.stlukestexas.com
2554,29.0,35.0,3.0,27.0,35.0,90.0,21.0,9.0,6.0,62,9.0,38.0,www.memorialpembroke.com
2555,49.0,54.0,18.0,43.0,33.0,104.0,24.0,4.0,11.0,103,10.0,61.0,www.mckenziehealth.org
2556,214.0,267.0,54.0,98.0,154.0,501.0,162.0,58.0,12.0,353,23.0,277.0,www.hasbrochildrenshospital.org
2557,55.0,45.0,26.0,68.0,46.0,184.0,63.0,22.0,10.0,89,22.0,62.0,www.gwinnettmedicalcenter.org
2558,40.0,54.0,8.0,8.0,23.0,98.0,47.0,6.0,2.0,56,3.0,52.0,whidbeyhealth.org
2559,74.0,72.0,9.0,43.0,52.0,170.0,23.0,6.0,9.0,92,11.0,65.0,www.mshq.org
2560,263.0,204.0,92.0,210.0,156.0,457.0,19.0,131.0,73.0,216,7.0,244.0,www.paradisevalleyhospital.com
2561,23.0,40.0,7.0,7.0,17.0,61.0,26.0,4.0,7.0,54,5.0,32.0,www.goodsam.org
2562,76.0,130.0,20.0,87.0,76.0,175.0,53.0,29.0,11.0,146,8.0,132.0,www.midland-memorial.com
2563,9.0,5.0,,,7.0,23.0,,3.0,2.0,10,,18.0,www.frhosp.org
2564,24.0,24.0,7.0,6.0,17.0,84.0,15.0,5.0,4.0,56,10.0,25.0,www.sharonhospital.com
2565,89.0,132.0,17.0,55.0,75.0,332.0,38.0,10.0,6.0,125,21.0,96.0,www.ucdmc.ucdavis.edu
2566,3.0,5.0,,2.0,3.0,7.0,6.0,,1.0,7,1.0,3.0,www.allenparishhospital.com
2567,58.0,43.0,8.0,16.0,28.0,125.0,11.0,5.0,5.0,54,4.0,73.0,www.intermountainhospital.com
2568,15.0,17.0,4.0,27.0,10.0,78.0,15.0,7.0,2.0,80,8.0,24.0,www.lakeview.org
2569,27.0,20.0,6.0,10.0,15.0,52.0,15.0,5.0,4.0,31,15.0,24.0,www.cookhospital.org
2570,78.0,86.0,17.0,25.0,57.0,150.0,20.0,10.0,27.0,67,5.0,119.0,www.phrtexas.com
2571,115.0,103.0,23.0,48.0,64.0,271.0,55.0,11.0,13.0,145,25.0,128.0,www.grmc.com
2572,15.0,34.0,7.0,23.0,21.0,78.0,54.0,9.0,12.0,59,5.0,48.0,rio-grande-hospital.org
2573,67.0,54.0,14.0,35.0,28.0,131.0,28.0,8.0,13.0,62,7.0,65.0,bayviewbehavioralhospital.com
2574,19.0,38.0,23.0,26.0,17.0,85.0,50.0,3.0,7.0,76,29.0,40.0,www.rainylakemedical.com
2575,37.0,43.0,11.0,15.0,20.0,86.0,17.0,9.0,6.0,92,1.0,48.0,www.rehabhospital.com
2576,38.0,38.0,7.0,14.0,22.0,60.0,24.0,1.0,9.0,49,3.0,30.0,www.pdh.org
